source_record_id,observed_at,equipment_id,run_status,alarm_status,supply_air_temperature_c,return_air_temperature_c,supply_air_temperature_setpoint_c
src-ahu-0100-011,2026-01-15T09:40:00Z,ahu-b-f02-west,ON,NORMAL,13.99,24.48,14.00
src-ahu-0100-012,2026-01-15T09:40:00Z,ahu-b-f03-east,ON,NORMAL,13.85,24.76,14.00
src-ahu-0100-013,2026-01-15T09:40:00Z,ahu-b-f03-west,ON,NORMAL,13.83,25.00,14.00
src-ahu-0100-014,2026-01-15T09:40:00Z,ahu-b-f04-east,ON,NORMAL,13.83,25.38,14.00
src-ahu-0100-015,2026-01-15T09:40:00Z,ahu-b-f04-west,ON,NORMAL,13.65,25.58,14.00
src-ahu-0100-016,2026-01-15T09:40:00Z,ahu-c-f01-east,ON,NORMAL,13.74,25.58,14.00
src-ahu-0100-017,2026-01-15T09:40:00Z,ahu-c-f01-west,ON,NORMAL,13.64,25.69,14.00
src-ahu-0100-018,2026-01-15T09:40:00Z,ahu-c-f02-east,ON,NORMAL,13.65,25.96,14.00
src-ahu-0100-019,2026-01-15T09:40:00Z,ahu-c-f02-west,ON,NORMAL,13.73,26.00,14.00
src-ahu-0100-020,2026-01-15T09:40:00Z,ahu-c-f03-east,ON,NORMAL,13.53,26.14,14.00
src-ahu-0100-021,2026-01-15T09:40:00Z,ahu-c-f03-west,ON,NORMAL,13.78,26.19,14.00
src-ahu-0100-022,2026-01-15T09:40:00Z,ahu-c-f04-east,ON,NORMAL,13.65,26.25,14.00
src-ahu-0100-023,2026-01-15T09:40:00Z,ahu-c-f04-west,ON,NORMAL,13.79,26.15,14.00
src-ahu-0101-000,2026-01-15T09:41:00Z,ahu-a-f01-east,ON,NORMAL,14.32,24.12,14.00
src-ahu-0101-001,2026-01-15T09:41:00Z,ahu-a-f01-west,ON,NORMAL,14.28,23.96,14.00
src-ahu-0101-002,2026-01-15T09:41:00Z,ahu-a-f02-east,ON,NORMAL,14.35,24.03,14.00
src-ahu-0101-003,2026-01-15T09:41:00Z,ahu-a-f02-west,ON,NORMAL,14.24,24.01,14.00
src-ahu-0101-004,2026-01-15T09:41:00Z,ahu-a-f03-east,ON,NORMAL,14.20,24.08,14.00
src-ahu-0101-005,2026-01-15T09:41:00Z,ahu-a-f03-west,ON,NORMAL,14.18,23.98,14.00
src-ahu-0101-006,2026-01-15T09:41:00Z,ahu-a-f04-east,ON,NORMAL,14.22,24.23,14.00
src-ahu-0101-007,2026-01-15T09:41:00Z,ahu-a-f04-west,ON,NORMAL,14.23,24.27,14.00
src-ahu-0101-008,2026-01-15T09:41:00Z,ahu-b-f01-east,ON,NORMAL,14.11,23.79,14.00
src-ahu-0101-009,2026-01-15T09:41:00Z,ahu-b-f01-west,ON,NORMAL,14.12,23.96,14.00
src-ahu-0101-010,2026-01-15T09:41:00Z,ahu-b-f02-east,ON,NORMAL,13.89,24.29,14.00
src-ahu-0101-011,2026-01-15T09:41:00Z,ahu-b-f02-west,ON,NORMAL,14.04,24.40,14.00
src-ahu-0101-012,2026-01-15T09:41:00Z,ahu-b-f03-east,ON,NORMAL,13.97,24.85,14.00
src-ahu-0101-013,2026-01-15T09:41:00Z,ahu-b-f03-west,ON,NORMAL,13.72,25.03,14.00
src-ahu-0101-014,2026-01-15T09:41:00Z,ahu-b-f04-east,ON,NORMAL,13.69,25.38,14.00
src-ahu-0101-015,2026-01-15T09:41:00Z,ahu-b-f04-west,ON,NORMAL,13.74,25.59,14.00
src-ahu-0101-016,2026-01-15T09:41:00Z,ahu-c-f01-east,ON,NORMAL,13.73,25.61,14.00
src-ahu-0101-017,2026-01-15T09:41:00Z,ahu-c-f01-west,ON,NORMAL,13.73,25.77,14.00
src-ahu-0101-018,2026-01-15T09:41:00Z,ahu-c-f02-east,ON,NORMAL,13.71,26.02,14.00
src-ahu-0101-019,2026-01-15T09:41:00Z,ahu-c-f02-west,ON,NORMAL,13.67,26.02,14.00
src-ahu-0101-020,2026-01-15T09:41:00Z,ahu-c-f03-east,ON,NORMAL,13.75,26.22,14.00
src-ahu-0101-021,2026-01-15T09:41:00Z,ahu-c-f03-west,ON,NORMAL,13.59,26.15,14.00
src-ahu-0101-022,2026-01-15T09:41:00Z,ahu-c-f04-east,ON,NORMAL,13.75,26.21,14.00
src-ahu-0101-023,2026-01-15T09:41:00Z,ahu-c-f04-west,ON,NORMAL,13.65,26.21,14.00
src-ahu-0102-000,2026-01-15T09:42:00Z,ahu-a-f01-east,ON,NORMAL,14.26,24.15,14.00
src-ahu-0102-001,2026-01-15T09:42:00Z,ahu-a-f01-west,ON,NORMAL,14.44,23.99,14.00
src-ahu-0102-002,2026-01-15T09:42:00Z,ahu-a-f02-east,ON,NORMAL,14.27,23.96,14.00
src-ahu-0102-003,2026-01-15T09:42:00Z,ahu-a-f02-west,ON,NORMAL,14.38,23.90,14.00
src-ahu-0102-004,2026-01-15T09:42:00Z,ahu-a-f03-east,ON,NORMAL,14.24,24.00,14.00
src-ahu-0102-005,2026-01-15T09:42:00Z,ahu-a-f03-west,ON,NORMAL,14.15,24.00,14.00
src-ahu-0102-006,2026-01-15T09:42:00Z,ahu-a-f04-east,ON,NORMAL,14.24,24.24,14.00
src-ahu-0102-007,2026-01-15T09:42:00Z,ahu-a-f04-west,ON,NORMAL,14.17,24.26,14.00
src-ahu-0102-008,2026-01-15T09:42:00Z,ahu-b-f01-east,ON,NORMAL,14.18,23.80,14.00
src-ahu-0102-009,2026-01-15T09:42:00Z,ahu-b-f01-west,ON,NORMAL,13.96,23.96,14.00
src-ahu-0102-010,2026-01-15T09:42:00Z,ahu-b-f02-east,ON,NORMAL,13.98,24.31,14.00
src-ahu-0102-011,2026-01-15T09:42:00Z,ahu-b-f02-west,ON,NORMAL,13.99,24.48,14.00
src-ahu-0102-012,2026-01-15T09:42:00Z,ahu-b-f03-east,ON,NORMAL,13.90,24.88,14.00
src-ahu-0102-013,2026-01-15T09:42:00Z,ahu-b-f03-west,ON,NORMAL,13.69,24.97,14.00
src-ahu-0102-014,2026-01-15T09:42:00Z,ahu-b-f04-east,ON,NORMAL,13.87,25.50,14.00
src-ahu-0102-015,2026-01-15T09:42:00Z,ahu-b-f04-west,ON,NORMAL,13.82,25.57,14.00
src-ahu-0102-016,2026-01-15T09:42:00Z,ahu-c-f01-east,ON,NORMAL,13.70,25.67,14.00
src-ahu-0102-017,2026-01-15T09:42:00Z,ahu-c-f01-west,ON,NORMAL,13.58,25.70,14.00
src-ahu-0102-018,2026-01-15T09:42:00Z,ahu-c-f02-east,ON,NORMAL,13.65,26.03,14.00
src-ahu-0102-019,2026-01-15T09:42:00Z,ahu-c-f02-west,ON,NORMAL,13.56,26.02,14.00
src-ahu-0102-020,2026-01-15T09:42:00Z,ahu-c-f03-east,ON,NORMAL,13.61,26.23,14.00
src-ahu-0102-021,2026-01-15T09:42:00Z,ahu-c-f03-west,ON,NORMAL,13.80,26.15,14.00
src-ahu-0102-022,2026-01-15T09:42:00Z,ahu-c-f04-east,ON,NORMAL,13.79,26.20,14.00
src-ahu-0102-023,2026-01-15T09:42:00Z,ahu-c-f04-west,ON,NORMAL,13.70,26.08,14.00
src-ahu-0103-000,2026-01-15T09:43:00Z,ahu-a-f01-east,ON,NORMAL,14.27,24.10,14.00
src-ahu-0103-001,2026-01-15T09:43:00Z,ahu-a-f01-west,ON,NORMAL,14.26,23.88,14.00
src-ahu-0103-002,2026-01-15T09:43:00Z,ahu-a-f02-east,ON,NORMAL,14.26,23.96,14.00
src-ahu-0103-003,2026-01-15T09:43:00Z,ahu-a-f02-west,ON,NORMAL,14.25,23.80,14.00
src-ahu-0103-004,2026-01-15T09:43:00Z,ahu-a-f03-east,ON,NORMAL,14.28,24.08,14.00
src-ahu-0103-005,2026-01-15T09:43:00Z,ahu-a-f03-west,ON,NORMAL,14.18,24.01,14.00
src-ahu-0103-006,2026-01-15T09:43:00Z,ahu-a-f04-east,ON,NORMAL,14.18,24.22,14.00
src-ahu-0103-007,2026-01-15T09:43:00Z,ahu-a-f04-west,ON,NORMAL,14.14,24.34,14.00
src-ahu-0103-008,2026-01-15T09:43:00Z,ahu-b-f01-east,ON,NORMAL,14.11,23.86,14.00
src-ahu-0103-009,2026-01-15T09:43:00Z,ahu-b-f01-west,ON,NORMAL,13.94,23.97,14.00
src-ahu-0103-010,2026-01-15T09:43:00Z,ahu-b-f02-east,ON,NORMAL,13.89,24.43,14.00
src-ahu-0103-011,2026-01-15T09:43:00Z,ahu-b-f02-west,ON,NORMAL,13.90,24.54,14.00
src-ahu-0103-012,2026-01-15T09:43:00Z,ahu-b-f03-east,ON,NORMAL,13.88,24.80,14.00
src-ahu-0103-013,2026-01-15T09:43:00Z,ahu-b-f03-west,ON,NORMAL,13.89,25.05,14.00
src-ahu-0103-014,2026-01-15T09:43:00Z,ahu-b-f04-east,ON,NORMAL,13.65,25.46,14.00
src-ahu-0103-015,2026-01-15T09:43:00Z,ahu-b-f04-west,ON,NORMAL,13.76,25.61,14.00
src-ahu-0103-016,2026-01-15T09:43:00Z,ahu-c-f01-east,ON,NORMAL,13.62,25.64,14.00
src-ahu-0103-017,2026-01-15T09:43:00Z,ahu-c-f01-west,ON,NORMAL,13.56,25.82,14.00
src-ahu-0103-018,2026-01-15T09:43:00Z,ahu-c-f02-east,ON,NORMAL,13.74,26.07,14.00
src-ahu-0103-019,2026-01-15T09:43:00Z,ahu-c-f02-west,ON,NORMAL,13.54,26.01,14.00
src-ahu-0103-020,2026-01-15T09:43:00Z,ahu-c-f03-east,ON,NORMAL,13.71,26.23,14.00
src-ahu-0103-021,2026-01-15T09:43:00Z,ahu-c-f03-west,ON,NORMAL,13.81,26.18,14.00
src-ahu-0103-022,2026-01-15T09:43:00Z,ahu-c-f04-east,ON,NORMAL,13.70,26.27,14.00
src-ahu-0103-023,2026-01-15T09:43:00Z,ahu-c-f04-west,ON,NORMAL,13.71,26.02,14.00
src-ahu-0104-000,2026-01-15T09:44:00Z,ahu-a-f01-east,ON,NORMAL,14.37,24.08,14.00
src-ahu-0104-001,2026-01-15T09:44:00Z,ahu-a-f01-west,ON,NORMAL,14.23,23.94,14.00
src-ahu-0104-002,2026-01-15T09:44:00Z,ahu-a-f02-east,ON,NORMAL,14.19,23.98,14.00
src-ahu-0104-003,2026-01-15T09:44:00Z,ahu-a-f02-west,ON,NORMAL,14.19,23.89,14.00
src-ahu-0104-004,2026-01-15T09:44:00Z,ahu-a-f03-east,ON,NORMAL,14.24,24.10,14.00
src-ahu-0104-005,2026-01-15T09:44:00Z,ahu-a-f03-west,ON,NORMAL,14.27,23.93,14.00
src-ahu-0104-006,2026-01-15T09:44:00Z,ahu-a-f04-east,ON,NORMAL,14.22,24.28,14.00
src-ahu-0104-007,2026-01-15T09:44:00Z,ahu-a-f04-west,ON,NORMAL,14.05,24.33,14.00
src-ahu-0104-008,2026-01-15T09:44:00Z,ahu-b-f01-east,ON,NORMAL,14.06,23.79,14.00
src-ahu-0104-009,2026-01-15T09:44:00Z,ahu-b-f01-west,ON,NORMAL,13.96,23.92,14.00
src-ahu-0104-010,2026-01-15T09:44:00Z,ahu-b-f02-east,ON,NORMAL,13.96,24.37,14.00
src-ahu-0104-011,2026-01-15T09:44:00Z,ahu-b-f02-west,ON,NORMAL,13.85,24.45,14.00
src-ahu-0104-012,2026-01-15T09:44:00Z,ahu-b-f03-east,ON,NORMAL,13.72,25.03,14.00
src-ahu-0104-013,2026-01-15T09:44:00Z,ahu-b-f03-west,ON,NORMAL,13.75,25.15,14.00
src-ahu-0104-014,2026-01-15T09:44:00Z,ahu-b-f04-east,ON,NORMAL,13.65,25.51,14.00
src-ahu-0104-015,2026-01-15T09:44:00Z,ahu-b-f04-west,ON,NORMAL,13.70,25.68,14.00
src-ahu-0104-016,2026-01-15T09:44:00Z,ahu-c-f01-east,ON,NORMAL,13.62,25.62,14.00
src-ahu-0104-017,2026-01-15T09:44:00Z,ahu-c-f01-west,ON,NORMAL,13.57,25.76,14.00
src-ahu-0104-018,2026-01-15T09:44:00Z,ahu-c-f02-east,ON,NORMAL,13.70,26.03,14.00
src-ahu-0104-019,2026-01-15T09:44:00Z,ahu-c-f02-west,ON,NORMAL,13.61,26.02,14.00
src-ahu-0104-020,2026-01-15T09:44:00Z,ahu-c-f03-east,ON,NORMAL,13.73,26.18,14.00
src-ahu-0104-021,2026-01-15T09:44:00Z,ahu-c-f03-west,ON,NORMAL,13.71,26.09,14.00
src-ahu-0104-022,2026-01-15T09:44:00Z,ahu-c-f04-east,ON,NORMAL,13.71,26.21,14.00
src-ahu-0104-023,2026-01-15T09:44:00Z,ahu-c-f04-west,ON,NORMAL,13.82,26.05,14.00
src-ahu-0105-000,2026-01-15T09:45:00Z,ahu-a-f01-east,ON,NORMAL,14.44,23.98,14.00
src-ahu-0105-001,2026-01-15T09:45:00Z,ahu-a-f01-west,ON,NORMAL,14.28,23.81,14.00
src-ahu-0105-002,2026-01-15T09:45:00Z,ahu-a-f02-east,ON,NORMAL,14.28,24.02,14.00
src-ahu-0105-003,2026-01-15T09:45:00Z,ahu-a-f02-west,ON,NORMAL,14.27,23.87,14.00
src-ahu-0105-004,2026-01-15T09:45:00Z,ahu-a-f03-east,ON,NORMAL,14.16,24.06,14.00
src-ahu-0105-005,2026-01-15T09:45:00Z,ahu-a-f03-west,ON,NORMAL,14.26,24.07,14.00
src-ahu-0105-006,2026-01-15T09:45:00Z,ahu-a-f04-east,ON,NORMAL,14.01,24.25,14.00
src-ahu-0105-007,2026-01-15T09:45:00Z,ahu-a-f04-west,ON,NORMAL,13.96,24.29,14.00
src-ahu-0105-008,2026-01-15T09:45:00Z,ahu-b-f01-east,ON,NORMAL,13.98,23.90,14.00
src-ahu-0105-009,2026-01-15T09:45:00Z,ahu-b-f01-west,ON,NORMAL,13.85,23.97,14.00
src-ahu-0105-010,2026-01-15T09:45:00Z,ahu-b-f02-east,ON,NORMAL,13.88,24.43,14.00
src-ahu-0105-011,2026-01-15T09:45:00Z,ahu-b-f02-west,ON,NORMAL,13.92,24.51,14.00
src-ahu-0105-012,2026-01-15T09:45:00Z,ahu-b-f03-east,ON,NORMAL,13.74,25.02,14.00
src-ahu-0105-013,2026-01-15T09:45:00Z,ahu-b-f03-west,ON,NORMAL,13.80,25.10,14.00
src-ahu-0105-014,2026-01-15T09:45:00Z,ahu-b-f04-east,ON,NORMAL,13.68,25.54,14.00
src-ahu-0105-015,2026-01-15T09:45:00Z,ahu-b-f04-west,ON,NORMAL,13.78,25.69,14.00
src-ahu-0105-016,2026-01-15T09:45:00Z,ahu-c-f01-east,ON,NORMAL,13.58,25.61,14.00
src-ahu-0105-017,2026-01-15T09:45:00Z,ahu-c-f01-west,ON,NORMAL,13.66,25.82,14.00
src-ahu-0105-018,2026-01-15T09:45:00Z,ahu-c-f02-east,ON,NORMAL,13.73,25.94,14.00
src-ahu-0105-019,2026-01-15T09:45:00Z,ahu-c-f02-west,ON,NORMAL,13.68,26.02,14.00
src-ahu-0105-020,2026-01-15T09:45:00Z,ahu-c-f03-east,ON,NORMAL,13.65,26.22,14.00
src-ahu-0105-021,2026-01-15T09:45:00Z,ahu-c-f03-west,ON,NORMAL,13.67,26.15,14.00
src-ahu-0105-022,2026-01-15T09:45:00Z,ahu-c-f04-east,ON,NORMAL,13.83,26.22,14.00
src-ahu-0105-023,2026-01-15T09:45:00Z,ahu-c-f04-west,ON,NORMAL,13.80,26.03,14.00
src-ahu-0106-000,2026-01-15T09:46:00Z,ahu-a-f01-east,ON,NORMAL,14.26,24.02,14.00
src-ahu-0106-001,2026-01-15T09:46:00Z,ahu-a-f01-west,ON,NORMAL,14.25,23.95,14.00
src-ahu-0106-002,2026-01-15T09:46:00Z,ahu-a-f02-east,ON,NORMAL,14.31,24.02,14.00
src-ahu-0106-003,2026-01-15T09:46:00Z,ahu-a-f02-west,ON,NORMAL,14.16,23.79,14.00
src-ahu-0106-004,2026-01-15T09:46:00Z,ahu-a-f03-east,ON,NORMAL,14.21,23.95,14.00
src-ahu-0106-005,2026-01-15T09:46:00Z,ahu-a-f03-west,ON,NORMAL,14.08,24.04,14.00
src-ahu-0106-006,2026-01-15T09:46:00Z,ahu-a-f04-east,ON,NORMAL,14.17,24.23,14.00
src-ahu-0106-007,2026-01-15T09:46:00Z,ahu-a-f04-west,ON,NORMAL,14.04,24.37,14.00
src-ahu-0106-008,2026-01-15T09:46:00Z,ahu-b-f01-east,ON,NORMAL,13.86,23.84,14.00
src-ahu-0106-009,2026-01-15T09:46:00Z,ahu-b-f01-west,ON,NORMAL,14.02,24.00,14.00
src-ahu-0106-010,2026-01-15T09:46:00Z,ahu-b-f02-east,ON,NORMAL,13.97,24.38,14.00
src-ahu-0106-011,2026-01-15T09:46:00Z,ahu-b-f02-west,ON,NORMAL,13.72,24.60,14.00
src-ahu-0106-012,2026-01-15T09:46:00Z,ahu-b-f03-east,ON,NORMAL,13.72,24.96,14.00
src-ahu-0106-013,2026-01-15T09:46:00Z,ahu-b-f03-west,ON,NORMAL,13.65,25.19,14.00
src-ahu-0106-014,2026-01-15T09:46:00Z,ahu-b-f04-east,ON,NORMAL,13.65,25.54,14.00
src-ahu-0106-015,2026-01-15T09:46:00Z,ahu-b-f04-west,ON,NORMAL,13.67,25.68,14.00
src-ahu-0106-016,2026-01-15T09:46:00Z,ahu-c-f01-east,ON,NORMAL,13.66,25.68,14.00
src-ahu-0106-017,2026-01-15T09:46:00Z,ahu-c-f01-west,ON,NORMAL,13.64,25.69,14.00
src-ahu-0106-018,2026-01-15T09:46:00Z,ahu-c-f02-east,ON,NORMAL,13.74,25.96,14.00
src-ahu-0106-019,2026-01-15T09:46:00Z,ahu-c-f02-west,ON,NORMAL,13.59,25.94,14.00
src-ahu-0106-020,2026-01-15T09:46:00Z,ahu-c-f03-east,ON,NORMAL,13.63,26.18,14.00
src-ahu-0106-021,2026-01-15T09:46:00Z,ahu-c-f03-west,ON,NORMAL,13.77,26.14,14.00
src-ahu-0106-022,2026-01-15T09:46:00Z,ahu-c-f04-east,ON,NORMAL,13.71,26.11,14.00
src-ahu-0106-023,2026-01-15T09:46:00Z,ahu-c-f04-west,ON,NORMAL,13.92,26.03,14.00
src-ahu-0107-000,2026-01-15T09:47:00Z,ahu-a-f01-east,ON,NORMAL,14.39,24.01,14.00
src-ahu-0107-001,2026-01-15T09:47:00Z,ahu-a-f01-west,ON,NORMAL,14.20,23.89,14.00
src-ahu-0107-002,2026-01-15T09:47:00Z,ahu-a-f02-east,ON,NORMAL,14.20,23.90,14.00
src-ahu-0107-003,2026-01-15T09:47:00Z,ahu-a-f02-west,ON,NORMAL,14.16,23.84,14.00
src-ahu-0107-004,2026-01-15T09:47:00Z,ahu-a-f03-east,ON,NORMAL,14.28,23.97,14.00
src-ahu-0107-005,2026-01-15T09:47:00Z,ahu-a-f03-west,ON,NORMAL,14.04,24.06,14.00
src-ahu-0107-006,2026-01-15T09:47:00Z,ahu-a-f04-east,ON,NORMAL,14.08,24.27,14.00
src-ahu-0107-007,2026-01-15T09:47:00Z,ahu-a-f04-west,ON,NORMAL,13.97,24.34,14.00
src-ahu-0107-008,2026-01-15T09:47:00Z,ahu-b-f01-east,ON,NORMAL,13.97,23.90,14.00
src-ahu-0107-009,2026-01-15T09:47:00Z,ahu-b-f01-west,ON,NORMAL,13.84,24.03,14.00
src-ahu-0107-010,2026-01-15T09:47:00Z,ahu-b-f02-east,ON,NORMAL,13.74,24.45,14.00
src-ahu-0107-011,2026-01-15T09:47:00Z,ahu-b-f02-west,ON,NORMAL,13.70,24.59,14.00
src-ahu-0107-012,2026-01-15T09:47:00Z,ahu-b-f03-east,ON,NORMAL,13.73,25.01,14.00
src-ahu-0107-013,2026-01-15T09:47:00Z,ahu-b-f03-west,ON,NORMAL,13.73,25.14,14.00
src-ahu-0107-014,2026-01-15T09:47:00Z,ahu-b-f04-east,ON,NORMAL,13.58,25.53,14.00
src-ahu-0107-015,2026-01-15T09:47:00Z,ahu-b-f04-west,ON,NORMAL,13.75,25.67,14.00
src-ahu-0107-016,2026-01-15T09:47:00Z,ahu-c-f01-east,ON,NORMAL,13.57,25.66,14.00
src-ahu-0107-017,2026-01-15T09:47:00Z,ahu-c-f01-west,ON,NORMAL,13.58,25.80,14.00
src-ahu-0107-018,2026-01-15T09:47:00Z,ahu-c-f02-east,ON,NORMAL,13.74,25.94,14.00
src-ahu-0107-019,2026-01-15T09:47:00Z,ahu-c-f02-west,ON,NORMAL,13.76,26.01,14.00
src-ahu-0107-020,2026-01-15T09:47:00Z,ahu-c-f03-east,ON,NORMAL,13.80,26.07,14.00
src-ahu-0107-021,2026-01-15T09:47:00Z,ahu-c-f03-west,ON,NORMAL,13.70,26.16,14.00
src-ahu-0107-022,2026-01-15T09:47:00Z,ahu-c-f04-east,ON,NORMAL,13.87,26.07,14.00
src-ahu-0107-023,2026-01-15T09:47:00Z,ahu-c-f04-west,ON,NORMAL,13.79,25.98,14.00
src-ahu-0108-000,2026-01-15T09:48:00Z,ahu-a-f01-east,ON,NORMAL,14.38,24.01,14.00
src-ahu-0108-001,2026-01-15T09:48:00Z,ahu-a-f01-west,ON,NORMAL,14.26,23.77,14.00
src-ahu-0108-002,2026-01-15T09:48:00Z,ahu-a-f02-east,ON,NORMAL,14.30,23.82,14.00
src-ahu-0108-003,2026-01-15T09:48:00Z,ahu-a-f02-west,ON,NORMAL,14.20,23.79,14.00
src-ahu-0108-004,2026-01-15T09:48:00Z,ahu-a-f03-east,ON,NORMAL,14.15,24.03,14.00
src-ahu-0108-005,2026-01-15T09:48:00Z,ahu-a-f03-west,ON,NORMAL,14.12,23.98,14.00
src-ahu-0108-006,2026-01-15T09:48:00Z,ahu-a-f04-east,ON,NORMAL,13.92,24.23,14.00
src-ahu-0108-007,2026-01-15T09:48:00Z,ahu-a-f04-west,ON,NORMAL,13.85,24.39,14.00
src-ahu-0108-008,2026-01-15T09:48:00Z,ahu-b-f01-east,ON,NORMAL,13.84,24.02,14.00
src-ahu-0108-009,2026-01-15T09:48:00Z,ahu-b-f01-west,ON,NORMAL,13.82,24.04,14.00
src-ahu-0108-010,2026-01-15T09:48:00Z,ahu-b-f02-east,ON,NORMAL,13.83,24.50,14.00
src-ahu-0108-011,2026-01-15T09:48:00Z,ahu-b-f02-west,ON,NORMAL,13.88,24.69,14.00
src-ahu-0108-012,2026-01-15T09:48:00Z,ahu-b-f03-east,ON,NORMAL,13.63,25.02,14.00
src-ahu-0108-013,2026-01-15T09:48:00Z,ahu-b-f03-west,ON,NORMAL,13.73,25.30,14.00
src-ahu-0108-014,2026-01-15T09:48:00Z,ahu-b-f04-east,ON,NORMAL,13.58,25.62,14.00
src-ahu-0108-015,2026-01-15T09:48:00Z,ahu-b-f04-west,ON,NORMAL,13.67,25.66,14.00
src-ahu-0108-016,2026-01-15T09:48:00Z,ahu-c-f01-east,ON,NORMAL,13.63,25.64,14.00
src-ahu-0108-017,2026-01-15T09:48:00Z,ahu-c-f01-west,ON,NORMAL,13.72,25.78,14.00
src-ahu-0108-018,2026-01-15T09:48:00Z,ahu-c-f02-east,ON,NORMAL,13.71,26.04,14.00
src-ahu-0108-019,2026-01-15T09:48:00Z,ahu-c-f02-west,ON,NORMAL,13.82,25.98,14.00
src-ahu-0108-020,2026-01-15T09:48:00Z,ahu-c-f03-east,ON,NORMAL,13.79,26.12,14.00
src-ahu-0108-021,2026-01-15T09:48:00Z,ahu-c-f03-west,ON,NORMAL,13.89,25.96,14.00
src-ahu-0108-022,2026-01-15T09:48:00Z,ahu-c-f04-east,ON,NORMAL,13.74,26.10,14.00
src-ahu-0108-023,2026-01-15T09:48:00Z,ahu-c-f04-west,ON,NORMAL,13.83,25.91,14.00
src-ahu-0109-000,2026-01-15T09:49:00Z,ahu-a-f01-east,ON,NORMAL,14.40,23.89,14.00
src-ahu-0109-001,2026-01-15T09:49:00Z,ahu-a-f01-west,ON,NORMAL,14.23,23.82,14.00
src-ahu-0109-002,2026-01-15T09:49:00Z,ahu-a-f02-east,ON,NORMAL,14.28,23.84,14.00
src-ahu-0109-003,2026-01-15T09:49:00Z,ahu-a-f02-west,ON,NORMAL,14.10,23.77,14.00
src-ahu-0109-004,2026-01-15T09:49:00Z,ahu-a-f03-east,ON,NORMAL,14.14,23.97,14.00
src-ahu-0109-005,2026-01-15T09:49:00Z,ahu-a-f03-west,ON,NORMAL,13.99,24.03,14.00
src-ahu-0109-006,2026-01-15T09:49:00Z,ahu-a-f04-east,ON,NORMAL,14.04,24.27,14.00
src-ahu-0109-007,2026-01-15T09:49:00Z,ahu-a-f04-west,ON,NORMAL,13.90,24.37,14.00
src-ahu-0109-008,2026-01-15T09:49:00Z,ahu-b-f01-east,ON,NORMAL,13.98,23.96,14.00
src-ahu-0109-009,2026-01-15T09:49:00Z,ahu-b-f01-west,ON,NORMAL,13.95,24.14,14.00
src-ahu-0109-010,2026-01-15T09:49:00Z,ahu-b-f02-east,ON,NORMAL,13.74,24.55,14.00
src-ahu-0109-011,2026-01-15T09:49:00Z,ahu-b-f02-west,ON,NORMAL,13.69,24.71,14.00
src-ahu-0109-012,2026-01-15T09:49:00Z,ahu-b-f03-east,ON,NORMAL,13.59,25.09,14.00
src-ahu-0109-013,2026-01-15T09:49:00Z,ahu-b-f03-west,ON,NORMAL,13.59,25.28,14.00
src-ahu-0109-014,2026-01-15T09:49:00Z,ahu-b-f04-east,ON,NORMAL,13.72,25.54,14.00
src-ahu-0109-015,2026-01-15T09:49:00Z,ahu-b-f04-west,ON,NORMAL,13.67,25.73,14.00
src-ahu-0109-016,2026-01-15T09:49:00Z,ahu-c-f01-east,ON,NORMAL,13.67,25.78,14.00
src-ahu-0109-017,2026-01-15T09:49:00Z,ahu-c-f01-west,ON,NORMAL,13.61,25.73,14.00
src-ahu-0109-018,2026-01-15T09:49:00Z,ahu-c-f02-east,ON,NORMAL,13.76,26.05,14.00
src-ahu-0109-019,2026-01-15T09:49:00Z,ahu-c-f02-west,ON,NORMAL,13.79,25.94,14.00
src-ahu-0109-020,2026-01-15T09:49:00Z,ahu-c-f03-east,ON,NORMAL,13.82,26.05,14.00
src-ahu-0109-021,2026-01-15T09:49:00Z,ahu-c-f03-west,ON,NORMAL,13.73,26.06,14.00
src-ahu-0109-022,2026-01-15T09:49:00Z,ahu-c-f04-east,ON,NORMAL,13.80,26.05,14.00
src-ahu-0109-023,2026-01-15T09:49:00Z,ahu-c-f04-west,ON,NORMAL,13.85,25.82,14.00
src-ahu-0110-000,2026-01-15T09:50:00Z,ahu-a-f01-east,ON,NORMAL,14.27,23.97,14.00
src-ahu-0110-001,2026-01-15T09:50:00Z,ahu-a-f01-west,ON,NORMAL,14.29,23.72,14.00
src-ahu-0110-002,2026-01-15T09:50:00Z,ahu-a-f02-east,ON,NORMAL,14.20,23.90,14.00
src-ahu-0110-003,2026-01-15T09:50:00Z,ahu-a-f02-west,ON,NORMAL,14.21,23.79,14.00
src-ahu-0110-004,2026-01-15T09:50:00Z,ahu-a-f03-east,ON,NORMAL,14.01,23.97,14.00
src-ahu-0110-005,2026-01-15T09:50:00Z,ahu-a-f03-west,ON,NORMAL,13.95,24.01,14.00
src-ahu-0110-006,2026-01-15T09:50:00Z,ahu-a-f04-east,ON,NORMAL,14.00,24.25,14.00
src-ahu-0110-007,2026-01-15T09:50:00Z,ahu-a-f04-west,ON,NORMAL,13.86,24.39,14.00
src-ahu-0110-008,2026-01-15T09:50:00Z,ahu-b-f01-east,ON,NORMAL,13.76,23.90,14.00
src-ahu-0110-009,2026-01-15T09:50:00Z,ahu-b-f01-west,ON,NORMAL,13.85,24.14,14.00
src-ahu-0110-010,2026-01-15T09:50:00Z,ahu-b-f02-east,ON,NORMAL,13.81,24.64,14.00
