source_record_id,observed_at,meter_id,active_power_kw,cumulative_energy_kwh
src-meter-0126-000,2026-01-15T10:06:00Z,meter-a-f01,15.32,10030.536
src-meter-0126-001,2026-01-15T10:06:00Z,meter-a-f02,16.93,10534.334
src-meter-0126-002,2026-01-15T10:06:00Z,meter-a-f03,18.40,11037.888
src-meter-0126-003,2026-01-15T10:06:00Z,meter-a-f04,19.12,11541.140
src-meter-0126-004,2026-01-15T10:06:00Z,meter-b-f01,16.62,12036.546
src-meter-0126-005,2026-01-15T10:06:00Z,meter-b-f02,17.07,12539.367
src-meter-0126-006,2026-01-15T10:06:00Z,meter-b-f03,18.39,13041.850
src-meter-0126-007,2026-01-15T10:06:00Z,meter-b-f04,19.01,13544.108
src-meter-0126-008,2026-01-15T10:06:00Z,meter-c-f01,11.56,14027.980
src-meter-0126-009,2026-01-15T10:06:00Z,meter-c-f02,12.55,14530.045
src-meter-0126-010,2026-01-15T10:06:00Z,meter-c-f03,13.91,15032.193
src-meter-0126-011,2026-01-15T10:06:00Z,meter-c-f04,15.94,15534.343
src-meter-0127-000,2026-01-15T10:07:00Z,meter-a-f01,15.60,10030.796
src-meter-0127-001,2026-01-15T10:07:00Z,meter-a-f02,16.96,10534.617
src-meter-0127-002,2026-01-15T10:07:00Z,meter-a-f03,18.37,11038.194
src-meter-0127-003,2026-01-15T10:07:00Z,meter-a-f04,19.18,11541.460
src-meter-0127-004,2026-01-15T10:07:00Z,meter-b-f01,16.48,12036.821
src-meter-0127-005,2026-01-15T10:07:00Z,meter-b-f02,17.46,12539.658
src-meter-0127-006,2026-01-15T10:07:00Z,meter-b-f03,17.88,13042.148
src-meter-0127-007,2026-01-15T10:07:00Z,meter-b-f04,18.75,13544.421
src-meter-0127-008,2026-01-15T10:07:00Z,meter-c-f01,11.14,14028.166
src-meter-0127-009,2026-01-15T10:07:00Z,meter-c-f02,13.02,14530.262
src-meter-0127-010,2026-01-15T10:07:00Z,meter-c-f03,13.93,15032.425
src-meter-0127-011,2026-01-15T10:07:00Z,meter-c-f04,15.86,15534.607
src-meter-0128-000,2026-01-15T10:08:00Z,meter-a-f01,15.79,10031.059
src-meter-0128-001,2026-01-15T10:08:00Z,meter-a-f02,16.96,10534.900
src-meter-0128-002,2026-01-15T10:08:00Z,meter-a-f03,18.21,11038.497
src-meter-0128-003,2026-01-15T10:08:00Z,meter-a-f04,19.22,11541.780
src-meter-0128-004,2026-01-15T10:08:00Z,meter-b-f01,16.29,12037.092
src-meter-0128-005,2026-01-15T10:08:00Z,meter-b-f02,17.13,12539.943
src-meter-0128-006,2026-01-15T10:08:00Z,meter-b-f03,17.91,13042.446
src-meter-0128-007,2026-01-15T10:08:00Z,meter-b-f04,18.64,13544.732
src-meter-0128-008,2026-01-15T10:08:00Z,meter-c-f01,11.50,14028.357
src-meter-0128-009,2026-01-15T10:08:00Z,meter-c-f02,13.04,14530.479
src-meter-0128-010,2026-01-15T10:08:00Z,meter-c-f03,14.04,15032.659
src-meter-0128-011,2026-01-15T10:08:00Z,meter-c-f04,15.73,15534.870
src-meter-0129-000,2026-01-15T10:09:00Z,meter-a-f01,15.35,10031.315
src-meter-0129-001,2026-01-15T10:09:00Z,meter-a-f02,17.07,10535.184
src-meter-0129-002,2026-01-15T10:09:00Z,meter-a-f03,17.92,11038.796
src-meter-0129-003,2026-01-15T10:09:00Z,meter-a-f04,18.77,11542.093
src-meter-0129-004,2026-01-15T10:09:00Z,meter-b-f01,16.27,12037.363
src-meter-0129-005,2026-01-15T10:09:00Z,meter-b-f02,17.23,12540.230
src-meter-0129-006,2026-01-15T10:09:00Z,meter-b-f03,18.38,13042.753
src-meter-0129-007,2026-01-15T10:09:00Z,meter-b-f04,19.03,13545.049
src-meter-0129-008,2026-01-15T10:09:00Z,meter-c-f01,11.18,14028.544
src-meter-0129-009,2026-01-15T10:09:00Z,meter-c-f02,12.59,14530.689
src-meter-0129-010,2026-01-15T10:09:00Z,meter-c-f03,14.25,15032.896
src-meter-0129-011,2026-01-15T10:09:00Z,meter-c-f04,15.87,15535.134
src-meter-0130-000,2026-01-15T10:10:00Z,meter-a-f01,15.87,10031.579
src-meter-0130-001,2026-01-15T10:10:00Z,meter-a-f02,17.01,10535.468
src-meter-0130-002,2026-01-15T10:10:00Z,meter-a-f03,17.86,11039.094
src-meter-0130-003,2026-01-15T10:10:00Z,meter-a-f04,18.98,11542.409
src-meter-0130-004,2026-01-15T10:10:00Z,meter-b-f01,16.43,12037.637
src-meter-0130-005,2026-01-15T10:10:00Z,meter-b-f02,17.24,12540.518
src-meter-0130-006,2026-01-15T10:10:00Z,meter-b-f03,17.75,13043.049
src-meter-0130-007,2026-01-15T10:10:00Z,meter-b-f04,18.57,13545.358
src-meter-0130-008,2026-01-15T10:10:00Z,meter-c-f01,11.17,14028.730
src-meter-0130-009,2026-01-15T10:10:00Z,meter-c-f02,12.67,14530.900
src-meter-0130-010,2026-01-15T10:10:00Z,meter-c-f03,13.93,15033.129
src-meter-0130-011,2026-01-15T10:10:00Z,meter-c-f04,15.33,15535.390
src-meter-0131-000,2026-01-15T10:11:00Z,meter-a-f01,15.81,10031.843
src-meter-0131-001,2026-01-15T10:11:00Z,meter-a-f02,17.07,10535.752
src-meter-0131-002,2026-01-15T10:11:00Z,meter-a-f03,17.91,11039.393
src-meter-0131-003,2026-01-15T10:11:00Z,meter-a-f04,19.18,11542.729
src-meter-0131-004,2026-01-15T10:11:00Z,meter-b-f01,16.39,12037.910
src-meter-0131-005,2026-01-15T10:11:00Z,meter-b-f02,17.05,12540.802
src-meter-0131-006,2026-01-15T10:11:00Z,meter-b-f03,18.17,13043.351
src-meter-0131-007,2026-01-15T10:11:00Z,meter-b-f04,19.01,13545.675
src-meter-0131-008,2026-01-15T10:11:00Z,meter-c-f01,11.18,14028.916
src-meter-0131-009,2026-01-15T10:11:00Z,meter-c-f02,12.72,14531.112
src-meter-0131-010,2026-01-15T10:11:00Z,meter-c-f03,14.43,15033.369
src-meter-0131-011,2026-01-15T10:11:00Z,meter-c-f04,15.79,15535.653
src-meter-0132-000,2026-01-15T10:12:00Z,meter-a-f01,15.62,10032.103
src-meter-0132-001,2026-01-15T10:12:00Z,meter-a-f02,17.17,10536.038
src-meter-0132-002,2026-01-15T10:12:00Z,meter-a-f03,18.13,11039.695
src-meter-0132-003,2026-01-15T10:12:00Z,meter-a-f04,19.32,11543.051
src-meter-0132-004,2026-01-15T10:12:00Z,meter-b-f01,16.24,12038.181
src-meter-0132-005,2026-01-15T10:12:00Z,meter-b-f02,16.93,12541.084
src-meter-0132-006,2026-01-15T10:12:00Z,meter-b-f03,18.01,13043.652
src-meter-0132-007,2026-01-15T10:12:00Z,meter-b-f04,18.35,13545.981
src-meter-0132-008,2026-01-15T10:12:00Z,meter-c-f01,11.24,14029.104
src-meter-0132-009,2026-01-15T10:12:00Z,meter-c-f02,12.68,14531.323
src-meter-0132-010,2026-01-15T10:12:00Z,meter-c-f03,14.20,15033.606
src-meter-0132-011,2026-01-15T10:12:00Z,meter-c-f04,15.43,15535.910
src-meter-0133-000,2026-01-15T10:13:00Z,meter-a-f01,15.67,10032.364
src-meter-0133-001,2026-01-15T10:13:00Z,meter-a-f02,16.73,10536.317
src-meter-0133-002,2026-01-15T10:13:00Z,meter-a-f03,17.95,11039.994
src-meter-0133-003,2026-01-15T10:13:00Z,meter-a-f04,19.26,11543.372
src-meter-0133-004,2026-01-15T10:13:00Z,meter-b-f01,16.08,12038.449
src-meter-0133-005,2026-01-15T10:13:00Z,meter-b-f02,17.14,12541.370
src-meter-0133-006,2026-01-15T10:13:00Z,meter-b-f03,17.82,13043.949
src-meter-0133-007,2026-01-15T10:13:00Z,meter-b-f04,18.56,13546.290
src-meter-0133-008,2026-01-15T10:13:00Z,meter-c-f01,11.14,14029.289
src-meter-0133-009,2026-01-15T10:13:00Z,meter-c-f02,12.75,14531.536
src-meter-0133-010,2026-01-15T10:13:00Z,meter-c-f03,14.29,15033.844
src-meter-0133-011,2026-01-15T10:13:00Z,meter-c-f04,15.36,15536.166
src-meter-0134-000,2026-01-15T10:14:00Z,meter-a-f01,15.66,10032.625
src-meter-0134-001,2026-01-15T10:14:00Z,meter-a-f02,16.67,10536.595
src-meter-0134-002,2026-01-15T10:14:00Z,meter-a-f03,17.85,11040.291
src-meter-0134-003,2026-01-15T10:14:00Z,meter-a-f04,19.14,11543.691
src-meter-0134-004,2026-01-15T10:14:00Z,meter-b-f01,16.17,12038.719
src-meter-0134-005,2026-01-15T10:14:00Z,meter-b-f02,17.25,12541.657
src-meter-0134-006,2026-01-15T10:14:00Z,meter-b-f03,17.72,13044.244
src-meter-0134-007,2026-01-15T10:14:00Z,meter-b-f04,18.49,13546.599
src-meter-0134-008,2026-01-15T10:14:00Z,meter-c-f01,11.48,14029.480
src-meter-0134-009,2026-01-15T10:14:00Z,meter-c-f02,13.02,14531.753
src-meter-0134-010,2026-01-15T10:14:00Z,meter-c-f03,13.95,15034.076
src-meter-0134-011,2026-01-15T10:14:00Z,meter-c-f04,15.35,15536.422
src-meter-0135-000,2026-01-15T10:15:00Z,meter-a-f01,15.51,10032.884
src-meter-0135-001,2026-01-15T10:15:00Z,meter-a-f02,16.52,10536.870
src-meter-0135-002,2026-01-15T10:15:00Z,meter-a-f03,17.90,11040.590
src-meter-0135-003,2026-01-15T10:15:00Z,meter-a-f04,19.06,11544.009
src-meter-0135-004,2026-01-15T10:15:00Z,meter-b-f01,16.17,12038.988
src-meter-0135-005,2026-01-15T10:15:00Z,meter-b-f02,17.20,12541.944
src-meter-0135-006,2026-01-15T10:15:00Z,meter-b-f03,17.98,13044.544
src-meter-0135-007,2026-01-15T10:15:00Z,meter-b-f04,18.93,13546.914
src-meter-0135-008,2026-01-15T10:15:00Z,meter-c-f01,11.40,14029.670
src-meter-0135-009,2026-01-15T10:15:00Z,meter-c-f02,13.01,14531.970
src-meter-0135-010,2026-01-15T10:15:00Z,meter-c-f03,14.12,15034.312
src-meter-0135-011,2026-01-15T10:15:00Z,meter-c-f04,15.53,15536.681
src-meter-0136-000,2026-01-15T10:16:00Z,meter-a-f01,15.22,10033.138
src-meter-0136-001,2026-01-15T10:16:00Z,meter-a-f02,16.74,10537.149
src-meter-0136-002,2026-01-15T10:16:00Z,meter-a-f03,18.08,11040.891
src-meter-0136-003,2026-01-15T10:16:00Z,meter-a-f04,19.14,11544.327
src-meter-0136-004,2026-01-15T10:16:00Z,meter-b-f01,16.39,12039.261
src-meter-0136-005,2026-01-15T10:16:00Z,meter-b-f02,17.07,12542.228
src-meter-0136-006,2026-01-15T10:16:00Z,meter-b-f03,17.51,13044.835
src-meter-0136-007,2026-01-15T10:16:00Z,meter-b-f04,18.82,13547.228
src-meter-0136-008,2026-01-15T10:16:00Z,meter-c-f01,11.52,14029.862
src-meter-0136-009,2026-01-15T10:16:00Z,meter-c-f02,12.70,14532.182
src-meter-0136-010,2026-01-15T10:16:00Z,meter-c-f03,14.45,15034.552
src-meter-0136-011,2026-01-15T10:16:00Z,meter-c-f04,15.87,15536.945
src-meter-0137-000,2026-01-15T10:17:00Z,meter-a-f01,15.68,10033.399
src-meter-0137-001,2026-01-15T10:17:00Z,meter-a-f02,16.62,10537.427
src-meter-0137-002,2026-01-15T10:17:00Z,meter-a-f03,17.77,11041.187
src-meter-0137-003,2026-01-15T10:17:00Z,meter-a-f04,18.61,11544.638
src-meter-0137-004,2026-01-15T10:17:00Z,meter-b-f01,16.03,12039.528
src-meter-0137-005,2026-01-15T10:17:00Z,meter-b-f02,17.10,12542.513
src-meter-0137-006,2026-01-15T10:17:00Z,meter-b-f03,17.43,13045.126
src-meter-0137-007,2026-01-15T10:17:00Z,meter-b-f04,18.28,13547.532
src-meter-0137-008,2026-01-15T10:17:00Z,meter-c-f01,11.71,14030.057
src-meter-0137-009,2026-01-15T10:17:00Z,meter-c-f02,12.67,14532.393
src-meter-0137-010,2026-01-15T10:17:00Z,meter-c-f03,13.94,15034.785
src-meter-0137-011,2026-01-15T10:17:00Z,meter-c-f04,15.77,15537.208
src-meter-0138-000,2026-01-15T10:18:00Z,meter-a-f01,15.22,10033.652
src-meter-0138-001,2026-01-15T10:18:00Z,meter-a-f02,16.77,10537.706
src-meter-0138-002,2026-01-15T10:18:00Z,meter-a-f03,17.76,11041.483
src-meter-0138-003,2026-01-15T10:18:00Z,meter-a-f04,18.97,11544.954
src-meter-0138-004,2026-01-15T10:18:00Z,meter-b-f01,16.15,12039.798
src-meter-0138-005,2026-01-15T10:18:00Z,meter-b-f02,16.63,12542.790
src-meter-0138-006,2026-01-15T10:18:00Z,meter-b-f03,17.46,13045.417
src-meter-0138-007,2026-01-15T10:18:00Z,meter-b-f04,18.38,13547.839
src-meter-0138-008,2026-01-15T10:18:00Z,meter-c-f01,11.59,14030.251
src-meter-0138-009,2026-01-15T10:18:00Z,meter-c-f02,12.83,14532.607
src-meter-0138-010,2026-01-15T10:18:00Z,meter-c-f03,13.94,15035.017
src-meter-0138-011,2026-01-15T10:18:00Z,meter-c-f04,15.68,15537.469
src-meter-0139-000,2026-01-15T10:19:00Z,meter-a-f01,15.80,10033.916
src-meter-0139-001,2026-01-15T10:19:00Z,meter-a-f02,16.68,10537.984
src-meter-0139-002,2026-01-15T10:19:00Z,meter-a-f03,18.19,11041.786
src-meter-0139-003,2026-01-15T10:19:00Z,meter-a-f04,18.90,11545.269
src-meter-0139-004,2026-01-15T10:19:00Z,meter-b-f01,15.89,12040.062
src-meter-0139-005,2026-01-15T10:19:00Z,meter-b-f02,17.24,12543.078
src-meter-0139-006,2026-01-15T10:19:00Z,meter-b-f03,18.00,13045.717
src-meter-0139-007,2026-01-15T10:19:00Z,meter-b-f04,18.34,13548.144
src-meter-0139-008,2026-01-15T10:19:00Z,meter-c-f01,11.48,14030.442
src-meter-0139-009,2026-01-15T10:19:00Z,meter-c-f02,12.71,14532.818
src-meter-0139-010,2026-01-15T10:19:00Z,meter-c-f03,13.98,15035.250
src-meter-0139-011,2026-01-15T10:19:00Z,meter-c-f04,15.91,15537.734
src-meter-0140-000,2026-01-15T10:20:00Z,meter-a-f01,15.68,10034.177
src-meter-0140-001,2026-01-15T10:20:00Z,meter-a-f02,16.70,10538.262
src-meter-0140-002,2026-01-15T10:20:00Z,meter-a-f03,17.88,11042.084
src-meter-0140-003,2026-01-15T10:20:00Z,meter-a-f04,18.81,11545.582
src-meter-0140-004,2026-01-15T10:20:00Z,meter-b-f01,16.39,12040.336
src-meter-0140-005,2026-01-15T10:20:00Z,meter-b-f02,17.22,12543.365
src-meter-0140-006,2026-01-15T10:20:00Z,meter-b-f03,17.90,13046.015
src-meter-0140-007,2026-01-15T10:20:00Z,meter-b-f04,18.50,13548.453
src-meter-0140-008,2026-01-15T10:20:00Z,meter-c-f01,11.40,14030.632
src-meter-0140-009,2026-01-15T10:20:00Z,meter-c-f02,12.84,14533.033
src-meter-0140-010,2026-01-15T10:20:00Z,meter-c-f03,14.02,15035.484
src-meter-0140-011,2026-01-15T10:20:00Z,meter-c-f04,15.74,15537.997
src-meter-0141-000,2026-01-15T10:21:00Z,meter-a-f01,15.73,10034.439
src-meter-0141-001,2026-01-15T10:21:00Z,meter-a-f02,16.84,10538.543
src-meter-0141-002,2026-01-15T10:21:00Z,meter-a-f03,17.68,11042.379
src-meter-0141-003,2026-01-15T10:21:00Z,meter-a-f04,19.07,11545.900
src-meter-0141-004,2026-01-15T10:21:00Z,meter-b-f01,16.01,12040.602
src-meter-0141-005,2026-01-15T10:21:00Z,meter-b-f02,16.98,12543.648
src-meter-0141-006,2026-01-15T10:21:00Z,meter-b-f03,17.55,13046.308
src-meter-0141-007,2026-01-15T10:21:00Z,meter-b-f04,18.85,13548.767
src-meter-0141-008,2026-01-15T10:21:00Z,meter-c-f01,11.19,14030.818
src-meter-0141-009,2026-01-15T10:21:00Z,meter-c-f02,12.56,14533.242
src-meter-0141-010,2026-01-15T10:21:00Z,meter-c-f03,14.07,15035.718
src-meter-0141-011,2026-01-15T10:21:00Z,meter-c-f04,15.63,15538.257
src-meter-0142-000,2026-01-15T10:22:00Z,meter-a-f01,15.56,10034.699
src-meter-0142-001,2026-01-15T10:22:00Z,meter-a-f02,16.71,10538.821
src-meter-0142-002,2026-01-15T10:22:00Z,meter-a-f03,17.85,11042.676
src-meter-0142-003,2026-01-15T10:22:00Z,meter-a-f04,19.09,11546.218
src-meter-0142-004,2026-01-15T10:22:00Z,meter-b-f01,16.20,12040.872
src-meter-0142-005,2026-01-15T10:22:00Z,meter-b-f02,16.61,12543.925
src-meter-0142-006,2026-01-15T10:22:00Z,meter-b-f03,17.69,13046.602
src-meter-0142-007,2026-01-15T10:22:00Z,meter-b-f04,18.87,13549.082
src-meter-0142-008,2026-01-15T10:22:00Z,meter-c-f01,11.11,14031.003
src-meter-0142-009,2026-01-15T10:22:00Z,meter-c-f02,12.90,14533.457
src-meter-0142-010,2026-01-15T10:22:00Z,meter-c-f03,13.97,15035.951
src-meter-0142-011,2026-01-15T10:22:00Z,meter-c-f04,15.94,15538.523
src-meter-0143-000,2026-01-15T10:23:00Z,meter-a-f01,15.42,10034.956
src-meter-0143-001,2026-01-15T10:23:00Z,meter-a-f02,17.00,10539.105
src-meter-0143-002,2026-01-15T10:23:00Z,meter-a-f03,17.99,11042.976
src-meter-0143-003,2026-01-15T10:23:00Z,meter-a-f04,18.54,11546.527
src-meter-0143-004,2026-01-15T10:23:00Z,meter-b-f01,15.72,12041.134
src-meter-0143-005,2026-01-15T10:23:00Z,meter-b-f02,16.61,12544.201
src-meter-0143-006,2026-01-15T10:23:00Z,meter-b-f03,17.50,13046.894
src-meter-0143-007,2026-01-15T10:23:00Z,meter-b-f04,18.81,13549.395
src-meter-0143-008,2026-01-15T10:23:00Z,meter-c-f01,11.30,14031.192
src-meter-0143-009,2026-01-15T10:23:00Z,meter-c-f02,12.97,14533.673
src-meter-0143-010,2026-01-15T10:23:00Z,meter-c-f03,14.54,15036.193
src-meter-0143-011,2026-01-15T10:23:00Z,meter-c-f04,15.79,15538.786
src-meter-0144-000,2026-01-15T10:24:00Z,meter-a-f01,15.40,10035.212
src-meter-0144-001,2026-01-15T10:24:00Z,meter-a-f02,16.76,10539.384
src-meter-0144-002,2026-01-15T10:24:00Z,meter-a-f03,17.47,11043.267
src-meter-0144-003,2026-01-15T10:24:00Z,meter-a-f04,18.42,11546.834
src-meter-0144-004,2026-01-15T10:24:00Z,meter-b-f01,16.00,12041.401
src-meter-0144-005,2026-01-15T10:24:00Z,meter-b-f02,16.87,12544.483
src-meter-0144-006,2026-01-15T10:24:00Z,meter-b-f03,17.63,13047.188
src-meter-0144-007,2026-01-15T10:24:00Z,meter-b-f04,18.83,13549.709
src-meter-0144-008,2026-01-15T10:24:00Z,meter-c-f01,11.66,14031.386
src-meter-0144-009,2026-01-15T10:24:00Z,meter-c-f02,12.90,14533.888
src-meter-0144-010,2026-01-15T10:24:00Z,meter-c-f03,14.19,15036.430
src-meter-0144-011,2026-01-15T10:24:00Z,meter-c-f04,15.47,15539.044
src-meter-0145-000,2026-01-15T10:25:00Z,meter-a-f01,15.39,10035.469
src-meter-0145-001,2026-01-15T10:25:00Z,meter-a-f02,16.71,10539.663
src-meter-0145-002,2026-01-15T10:25:00Z,meter-a-f03,17.99,11043.567
src-meter-0145-003,2026-01-15T10:25:00Z,meter-a-f04,18.52,11547.143
src-meter-0145-004,2026-01-15T10:25:00Z,meter-b-f01,15.90,12041.666
src-meter-0145-005,2026-01-15T10:25:00Z,meter-b-f02,16.62,12544.760
src-meter-0145-006,2026-01-15T10:25:00Z,meter-b-f03,17.08,13047.472
src-meter-0145-007,2026-01-15T10:25:00Z,meter-b-f04,18.86,13550.023
src-meter-0145-008,2026-01-15T10:25:00Z,meter-c-f01,11.70,14031.581
src-meter-0145-009,2026-01-15T10:25:00Z,meter-c-f02,12.98,14534.104
src-meter-0145-010,2026-01-15T10:25:00Z,meter-c-f03,14.37,15036.669
src-meter-0145-011,2026-01-15T10:25:00Z,meter-c-f04,15.33,15539.300
src-meter-0146-000,2026-01-15T10:26:00Z,meter-a-f01,15.39,10035.725
src-meter-0146-001,2026-01-15T10:26:00Z,meter-a-f02,16.41,10539.936
src-meter-0146-002,2026-01-15T10:26:00Z,meter-a-f03,17.63,11043.861
src-meter-0146-003,2026-01-15T10:26:00Z,meter-a-f04,18.82,11547.457
src-meter-0146-004,2026-01-15T10:26:00Z,meter-b-f01,15.65,12041.927
src-meter-0146-005,2026-01-15T10:26:00Z,meter-b-f02,16.90,12545.041
src-meter-0146-006,2026-01-15T10:26:00Z,meter-b-f03,17.06,13047.757
src-meter-0146-007,2026-01-15T10:26:00Z,meter-b-f04,18.72,13550.335
src-meter-0146-008,2026-01-15T10:26:00Z,meter-c-f01,11.21,14031.768
src-meter-0146-009,2026-01-15T10:26:00Z,meter-c-f02,12.74,14534.317
src-meter-0146-010,2026-01-15T10:26:00Z,meter-c-f03,13.90,15036.901
src-meter-0146-011,2026-01-15T10:26:00Z,meter-c-f04,15.84,15539.564
src-meter-0147-000,2026-01-15T10:27:00Z,meter-a-f01,15.36,10035.981
src-meter-0147-001,2026-01-15T10:27:00Z,meter-a-f02,16.64,10540.213
src-meter-0147-002,2026-01-15T10:27:00Z,meter-a-f03,17.75,11044.157
src-meter-0147-003,2026-01-15T10:27:00Z,meter-a-f04,18.94,11547.772
src-meter-0147-004,2026-01-15T10:27:00Z,meter-b-f01,15.79,12042.190
src-meter-0147-005,2026-01-15T10:27:00Z,meter-b-f02,16.90,12545.323
src-meter-0147-006,2026-01-15T10:27:00Z,meter-b-f03,17.64,13048.051
src-meter-0147-007,2026-01-15T10:27:00Z,meter-b-f04,18.88,13550.650
src-meter-0147-008,2026-01-15T10:27:00Z,meter-c-f01,11.32,14031.956
src-meter-0147-009,2026-01-15T10:27:00Z,meter-c-f02,12.49,14534.525
src-meter-0147-010,2026-01-15T10:27:00Z,meter-c-f03,14.38,15037.141
src-meter-0147-011,2026-01-15T10:27:00Z,meter-c-f04,15.70,15539.825
src-meter-0148-000,2026-01-15T10:28:00Z,meter-a-f01,15.41,10036.238
src-meter-0148-001,2026-01-15T10:28:00Z,meter-a-f02,16.29,10540.485
src-meter-0148-002,2026-01-15T10:28:00Z,meter-a-f03,17.43,11044.447
src-meter-0148-003,2026-01-15T10:28:00Z,meter-a-f04,18.37,11548.078
src-meter-0148-004,2026-01-15T10:28:00Z,meter-b-f01,15.53,12042.449
src-meter-0148-005,2026-01-15T10:28:00Z,meter-b-f02,16.24,12545.594
src-meter-0148-006,2026-01-15T10:28:00Z,meter-b-f03,17.00,13048.334
src-meter-0148-007,2026-01-15T10:28:00Z,meter-b-f04,18.36,13550.956
src-meter-0148-008,2026-01-15T10:28:00Z,meter-c-f01,11.69,14032.151
src-meter-0148-009,2026-01-15T10:28:00Z,meter-c-f02,12.70,14534.737
src-meter-0148-010,2026-01-15T10:28:00Z,meter-c-f03,14.07,15037.375
src-meter-0148-011,2026-01-15T10:28:00Z,meter-c-f04,15.48,15540.083
src-meter-0149-000,2026-01-15T10:29:00Z,meter-a-f01,15.37,10036.494
src-meter-0149-001,2026-01-15T10:29:00Z,meter-a-f02,16.80,10540.765
src-meter-0149-002,2026-01-15T10:29:00Z,meter-a-f03,17.72,11044.743
src-meter-0149-003,2026-01-15T10:29:00Z,meter-a-f04,18.85,11548.393
src-meter-0149-004,2026-01-15T10:29:00Z,meter-b-f01,16.10,12042.717
src-meter-0149-005,2026-01-15T10:29:00Z,meter-b-f02,16.81,12545.874
src-meter-0149-006,2026-01-15T10:29:00Z,meter-b-f03,17.61,13048.628
src-meter-0149-007,2026-01-15T10:29:00Z,meter-b-f04,18.94,13551.272
src-meter-0149-008,2026-01-15T10:29:00Z,meter-c-f01,11.63,14032.345
src-meter-0149-009,2026-01-15T10:29:00Z,meter-c-f02,12.78,14534.950
src-meter-0149-010,2026-01-15T10:29:00Z,meter-c-f03,14.45,15037.616
src-meter-0149-011,2026-01-15T10:29:00Z,meter-c-f04,15.77,15540.346
src-meter-0150-000,2026-01-15T10:30:00Z,meter-a-f01,15.66,10036.755
src-meter-0150-001,2026-01-15T10:30:00Z,meter-a-f02,16.38,10541.038
src-meter-0150-002,2026-01-15T10:30:00Z,meter-a-f03,17.40,11045.033
src-meter-0150-003,2026-01-15T10:30:00Z,meter-a-f04,18.40,11548.699
src-meter-0150-004,2026-01-15T10:30:00Z,meter-b-f01,16.04,12042.985
src-meter-0150-005,2026-01-15T10:30:00Z,meter-b-f02,16.77,12546.153
src-meter-0150-006,2026-01-15T10:30:00Z,meter-b-f03,17.16,13048.914
src-meter-0150-007,2026-01-15T10:30:00Z,meter-b-f04,18.72,13551.584
src-meter-0150-008,2026-01-15T10:30:00Z,meter-c-f01,11.13,14032.531
src-meter-0150-009,2026-01-15T10:30:00Z,meter-c-f02,12.51,14535.158
src-meter-0150-010,2026-01-15T10:30:00Z,meter-c-f03,14.13,15037.852
src-meter-0150-011,2026-01-15T10:30:00Z,meter-c-f04,15.31,15540.601
src-meter-0151-000,2026-01-15T10:31:00Z,meter-a-f01,15.17,10037.008
src-meter-0151-001,2026-01-15T10:31:00Z,meter-a-f02,16.91,10541.320
src-meter-0151-002,2026-01-15T10:31:00Z,meter-a-f03,17.79,11045.329
src-meter-0151-003,2026-01-15T10:31:00Z,meter-a-f04,18.82,11549.013
src-meter-0151-004,2026-01-15T10:31:00Z,meter-b-f01,15.95,12043.250
src-meter-0151-005,2026-01-15T10:31:00Z,meter-b-f02,16.38,12546.426
src-meter-0151-006,2026-01-15T10:31:00Z,meter-b-f03,17.42,13049.204
src-meter-0151-007,2026-01-15T10:31:00Z,meter-b-f04,18.70,13551.895
src-meter-0151-008,2026-01-15T10:31:00Z,meter-c-f01,11.69,14032.725
src-meter-0151-009,2026-01-15T10:31:00Z,meter-c-f02,13.08,14535.376
src-meter-0151-010,2026-01-15T10:31:00Z,meter-c-f03,14.48,15038.093
src-meter-0151-011,2026-01-15T10:31:00Z,meter-c-f04,15.69,15540.863
src-meter-0152-000,2026-01-15T10:32:00Z,meter-a-f01,15.35,10037.264
src-meter-0152-001,2026-01-15T10:32:00Z,meter-a-f02,16.22,10541.590
src-meter-0152-002,2026-01-15T10:32:00Z,meter-a-f03,17.38,11045.619
src-meter-0152-003,2026-01-15T10:32:00Z,meter-a-f04,18.40,11549.320
src-meter-0152-004,2026-01-15T10:32:00Z,meter-b-f01,15.35,12043.506
src-meter-0152-005,2026-01-15T10:32:00Z,meter-b-f02,16.13,12546.695
src-meter-0152-006,2026-01-15T10:32:00Z,meter-b-f03,17.19,13049.490
src-meter-0152-007,2026-01-15T10:32:00Z,meter-b-f04,18.62,13552.206
src-meter-0152-008,2026-01-15T10:32:00Z,meter-c-f01,11.73,14032.921
