source_record_id,observed_at,device_id,room_temperature_c,relative_humidity_pct,co2_ppm
src-iaq-0040-038,2026-01-15T08:40:00Z,iaq-c-f02-west-r01,24.17,54.7,648.2
src-iaq-0040-039,2026-01-15T08:40:00Z,iaq-c-f02-west-r02,24.19,54.0,710.5
src-iaq-0040-040,2026-01-15T08:40:00Z,iaq-c-f03-east-r01,24.41,54.3,671.6
src-iaq-0040-041,2026-01-15T08:40:00Z,iaq-c-f03-east-r02,24.50,55.0,700.6
src-iaq-0040-042,2026-01-15T08:40:00Z,iaq-c-f03-west-r01,24.78,55.2,691.3
src-iaq-0040-043,2026-01-15T08:40:00Z,iaq-c-f03-west-r02,24.87,56.1,670.3
src-iaq-0040-044,2026-01-15T08:40:00Z,iaq-c-f04-east-r01,25.19,55.2,679.8
src-iaq-0040-045,2026-01-15T08:40:00Z,iaq-c-f04-east-r02,25.18,55.8,700.2
src-iaq-0040-046,2026-01-15T08:40:00Z,iaq-c-f04-west-r01,25.29,55.7,681.6
src-iaq-0040-047,2026-01-15T08:40:00Z,iaq-c-f04-west-r02,25.31,55.9,695.4
src-iaq-0041-000,2026-01-15T08:41:00Z,iaq-a-f01-east-r01,25.13,54.0,842.5
src-iaq-0041-001,2026-01-15T08:41:00Z,iaq-a-f01-east-r02,25.03,52.9,876.1
src-iaq-0041-002,2026-01-15T08:41:00Z,iaq-a-f01-west-r01,25.01,52.9,878.9
src-iaq-0041-003,2026-01-15T08:41:00Z,iaq-a-f01-west-r02,25.02,52.5,901.5
src-iaq-0041-004,2026-01-15T08:41:00Z,iaq-a-f02-east-r01,25.19,51.7,907.3
src-iaq-0041-005,2026-01-15T08:41:00Z,iaq-a-f02-east-r02,25.18,51.5,953.2
src-iaq-0041-006,2026-01-15T08:41:00Z,iaq-a-f02-west-r01,25.21,51.4,906.6
src-iaq-0041-007,2026-01-15T08:41:00Z,iaq-a-f02-west-r02,24.99,50.5,935.8
src-iaq-0041-008,2026-01-15T08:41:00Z,iaq-a-f03-east-r01,25.12,50.4,911.8
src-iaq-0041-009,2026-01-15T08:41:00Z,iaq-a-f03-east-r02,25.14,49.3,957.6
src-iaq-0041-010,2026-01-15T08:41:00Z,iaq-a-f03-west-r01,25.16,48.9,935.2
src-iaq-0041-011,2026-01-15T08:41:00Z,iaq-a-f03-west-r02,25.05,48.6,934.1
src-iaq-0041-012,2026-01-15T08:41:00Z,iaq-a-f04-east-r01,25.10,49.1,896.2
src-iaq-0041-013,2026-01-15T08:41:00Z,iaq-a-f04-east-r02,25.08,49.1,884.5
src-iaq-0041-014,2026-01-15T08:41:00Z,iaq-a-f04-west-r01,24.80,48.8,862.1
src-iaq-0041-015,2026-01-15T08:41:00Z,iaq-a-f04-west-r02,24.87,48.8,859.4
src-iaq-0041-016,2026-01-15T08:41:00Z,iaq-b-f01-east-r01,24.20,48.3,834.1
src-iaq-0041-017,2026-01-15T08:41:00Z,iaq-b-f01-east-r02,24.13,48.0,838.8
src-iaq-0041-018,2026-01-15T08:41:00Z,iaq-b-f01-west-r01,24.06,47.5,783.9
src-iaq-0041-019,2026-01-15T08:41:00Z,iaq-b-f01-west-r02,23.80,47.6,756.1
src-iaq-0041-020,2026-01-15T08:41:00Z,iaq-b-f02-east-r01,23.86,47.7,718.8
src-iaq-0041-021,2026-01-15T08:41:00Z,iaq-b-f02-east-r02,23.93,48.8,714.4
src-iaq-0041-022,2026-01-15T08:41:00Z,iaq-b-f02-west-r01,23.71,48.5,657.5
src-iaq-0041-023,2026-01-15T08:41:00Z,iaq-b-f02-west-r02,23.70,48.3,681.2
src-iaq-0041-024,2026-01-15T08:41:00Z,iaq-b-f03-east-r01,23.91,48.4,658.7
src-iaq-0041-025,2026-01-15T08:41:00Z,iaq-b-f03-east-r02,23.88,49.1,673.5
src-iaq-0041-026,2026-01-15T08:41:00Z,iaq-b-f03-west-r01,23.71,49.7,664.9
src-iaq-0041-027,2026-01-15T08:41:00Z,iaq-b-f03-west-r02,23.58,49.6,669.4
src-iaq-0041-028,2026-01-15T08:41:00Z,iaq-b-f04-east-r01,23.94,50.0,668.9
src-iaq-0041-029,2026-01-15T08:41:00Z,iaq-b-f04-east-r02,23.85,51.0,693.6
src-iaq-0041-030,2026-01-15T08:41:00Z,iaq-b-f04-west-r01,23.78,50.9,675.3
src-iaq-0041-031,2026-01-15T08:41:00Z,iaq-b-f04-west-r02,23.91,51.5,695.7
src-iaq-0041-032,2026-01-15T08:41:00Z,iaq-c-f01-east-r01,23.79,52.1,671.9
src-iaq-0041-033,2026-01-15T08:41:00Z,iaq-c-f01-east-r02,23.69,52.1,685.2
src-iaq-0041-034,2026-01-15T08:41:00Z,iaq-c-f01-west-r01,23.83,53.2,654.1
src-iaq-0041-035,2026-01-15T08:41:00Z,iaq-c-f01-west-r02,23.91,52.6,680.7
src-iaq-0041-036,2026-01-15T08:41:00Z,iaq-c-f02-east-r01,24.08,54.0,685.0
src-iaq-0041-037,2026-01-15T08:41:00Z,iaq-c-f02-east-r02,24.08,54.4,700.8
src-iaq-0041-038,2026-01-15T08:41:00Z,iaq-c-f02-west-r01,24.11,54.7,652.9
src-iaq-0041-039,2026-01-15T08:41:00Z,iaq-c-f02-west-r02,24.23,54.6,682.1
src-iaq-0041-040,2026-01-15T08:41:00Z,iaq-c-f03-east-r01,24.56,55.0,659.8
src-iaq-0041-041,2026-01-15T08:41:00Z,iaq-c-f03-east-r02,24.57,55.7,707.7
src-iaq-0041-042,2026-01-15T08:41:00Z,iaq-c-f03-west-r01,24.82,55.2,674.4
src-iaq-0041-043,2026-01-15T08:41:00Z,iaq-c-f03-west-r02,24.91,55.5,691.4
src-iaq-0041-044,2026-01-15T08:41:00Z,iaq-c-f04-east-r01,25.20,55.6,672.5
src-iaq-0041-045,2026-01-15T08:41:00Z,iaq-c-f04-east-r02,25.16,56.5,701.7
src-iaq-0041-046,2026-01-15T08:41:00Z,iaq-c-f04-west-r01,25.33,56.5,668.9
src-iaq-0041-047,2026-01-15T08:41:00Z,iaq-c-f04-west-r02,25.31,56.1,681.1
src-iaq-0042-000,2026-01-15T08:42:00Z,iaq-a-f01-east-r01,25.11,53.6,851.6
src-iaq-0042-001,2026-01-15T08:42:00Z,iaq-a-f01-east-r02,25.16,53.5,877.7
src-iaq-0042-002,2026-01-15T08:42:00Z,iaq-a-f01-west-r01,25.08,52.1,889.2
src-iaq-0042-003,2026-01-15T08:42:00Z,iaq-a-f01-west-r02,25.17,52.1,920.4
src-iaq-0042-004,2026-01-15T08:42:00Z,iaq-a-f02-east-r01,25.12,51.7,919.3
src-iaq-0042-005,2026-01-15T08:42:00Z,iaq-a-f02-east-r02,25.13,51.6,952.6
src-iaq-0042-006,2026-01-15T08:42:00Z,iaq-a-f02-west-r01,25.14,50.7,906.5
src-iaq-0042-007,2026-01-15T08:42:00Z,iaq-a-f02-west-r02,25.05,50.5,954.3
src-iaq-0042-008,2026-01-15T08:42:00Z,iaq-a-f03-east-r01,25.23,50.5,925.5
src-iaq-0042-009,2026-01-15T08:42:00Z,iaq-a-f03-east-r02,25.06,49.5,924.2
src-iaq-0042-010,2026-01-15T08:42:00Z,iaq-a-f03-west-r01,25.00,48.8,907.2
src-iaq-0042-011,2026-01-15T08:42:00Z,iaq-a-f03-west-r02,24.83,49.0,946.1
src-iaq-0042-012,2026-01-15T08:42:00Z,iaq-a-f04-east-r01,25.00,48.7,916.6
src-iaq-0042-013,2026-01-15T08:42:00Z,iaq-a-f04-east-r02,24.85,48.7,884.1
src-iaq-0042-014,2026-01-15T08:42:00Z,iaq-a-f04-west-r01,24.84,48.5,871.5
src-iaq-0042-015,2026-01-15T08:42:00Z,iaq-a-f04-west-r02,24.70,48.4,882.6
src-iaq-0042-016,2026-01-15T08:42:00Z,iaq-b-f01-east-r01,24.01,48.3,804.1
src-iaq-0042-017,2026-01-15T08:42:00Z,iaq-b-f01-east-r02,23.98,47.8,809.4
src-iaq-0042-018,2026-01-15T08:42:00Z,iaq-b-f01-west-r01,23.94,47.7,779.3
src-iaq-0042-019,2026-01-15T08:42:00Z,iaq-b-f01-west-r02,23.91,48.6,742.4
src-iaq-0042-020,2026-01-15T08:42:00Z,iaq-b-f02-east-r01,24.02,47.6,710.2
src-iaq-0042-021,2026-01-15T08:42:00Z,iaq-b-f02-east-r02,23.76,47.9,722.4
src-iaq-0042-022,2026-01-15T08:42:00Z,iaq-b-f02-west-r01,23.72,48.4,656.8
src-iaq-0042-023,2026-01-15T08:42:00Z,iaq-b-f02-west-r02,23.60,49.2,698.3
src-iaq-0042-024,2026-01-15T08:42:00Z,iaq-b-f03-east-r01,23.70,49.1,669.2
src-iaq-0042-025,2026-01-15T08:42:00Z,iaq-b-f03-east-r02,23.71,48.7,693.0
src-iaq-0042-026,2026-01-15T08:42:00Z,iaq-b-f03-west-r01,23.72,49.0,659.3
src-iaq-0042-027,2026-01-15T08:42:00Z,iaq-b-f03-west-r02,23.73,49.4,668.1
src-iaq-0042-028,2026-01-15T08:42:00Z,iaq-b-f04-east-r01,23.80,50.1,687.6
src-iaq-0042-029,2026-01-15T08:42:00Z,iaq-b-f04-east-r02,23.88,51.0,680.0
src-iaq-0042-030,2026-01-15T08:42:00Z,iaq-b-f04-west-r01,23.90,51.6,679.2
src-iaq-0042-031,2026-01-15T08:42:00Z,iaq-b-f04-west-r02,23.85,51.9,668.1
src-iaq-0042-032,2026-01-15T08:42:00Z,iaq-c-f01-east-r01,23.73,51.7,664.2
src-iaq-0042-033,2026-01-15T08:42:00Z,iaq-c-f01-east-r02,23.64,51.9,701.3
src-iaq-0042-034,2026-01-15T08:42:00Z,iaq-c-f01-west-r01,23.75,53.1,668.8
src-iaq-0042-035,2026-01-15T08:42:00Z,iaq-c-f01-west-r02,23.75,53.3,675.3
src-iaq-0042-036,2026-01-15T08:42:00Z,iaq-c-f02-east-r01,24.07,53.1,667.3
src-iaq-0042-037,2026-01-15T08:42:00Z,iaq-c-f02-east-r02,24.13,54.2,707.4
src-iaq-0042-038,2026-01-15T08:42:00Z,iaq-c-f02-west-r01,24.27,54.6,691.6
src-iaq-0042-039,2026-01-15T08:42:00Z,iaq-c-f02-west-r02,24.27,55.2,680.1
src-iaq-0042-040,2026-01-15T08:42:00Z,iaq-c-f03-east-r01,24.48,54.5,683.6
src-iaq-0042-041,2026-01-15T08:42:00Z,iaq-c-f03-east-r02,24.59,55.6,693.6
src-iaq-0042-042,2026-01-15T08:42:00Z,iaq-c-f03-west-r01,24.67,55.8,680.4
src-iaq-0042-043,2026-01-15T08:42:00Z,iaq-c-f03-west-r02,24.88,55.2,678.6
src-iaq-0042-044,2026-01-15T08:42:00Z,iaq-c-f04-east-r01,25.19,55.7,689.1
src-iaq-0042-045,2026-01-15T08:42:00Z,iaq-c-f04-east-r02,25.33,55.9,685.0
src-iaq-0042-046,2026-01-15T08:42:00Z,iaq-c-f04-west-r01,25.27,55.7,656.7
src-iaq-0042-047,2026-01-15T08:42:00Z,iaq-c-f04-west-r02,25.52,55.9,708.6
src-iaq-0043-000,2026-01-15T08:43:00Z,iaq-a-f01-east-r01,25.08,53.6,863.3
src-iaq-0043-001,2026-01-15T08:43:00Z,iaq-a-f01-east-r02,25.12,52.6,875.9
src-iaq-0043-002,2026-01-15T08:43:00Z,iaq-a-f01-west-r01,24.97,52.7,878.5
src-iaq-0043-003,2026-01-15T08:43:00Z,iaq-a-f01-west-r02,25.03,51.8,936.1
src-iaq-0043-004,2026-01-15T08:43:00Z,iaq-a-f02-east-r01,25.22,52.0,931.6
src-iaq-0043-005,2026-01-15T08:43:00Z,iaq-a-f02-east-r02,25.20,50.9,938.7
src-iaq-0043-006,2026-01-15T08:43:00Z,iaq-a-f02-west-r01,25.02,51.1,945.7
src-iaq-0043-007,2026-01-15T08:43:00Z,iaq-a-f02-west-r02,24.99,50.8,969.5
src-iaq-0043-008,2026-01-15T08:43:00Z,iaq-a-f03-east-r01,25.27,49.7,922.3
src-iaq-0043-009,2026-01-15T08:43:00Z,iaq-a-f03-east-r02,25.02,49.9,961.5
src-iaq-0043-010,2026-01-15T08:43:00Z,iaq-a-f03-west-r01,25.09,49.1,922.2
src-iaq-0043-011,2026-01-15T08:43:00Z,iaq-a-f03-west-r02,24.89,49.5,913.6
src-iaq-0043-012,2026-01-15T08:43:00Z,iaq-a-f04-east-r01,24.89,48.5,906.9
src-iaq-0043-013,2026-01-15T08:43:00Z,iaq-a-f04-east-r02,24.79,48.0,883.7
src-iaq-0043-014,2026-01-15T08:43:00Z,iaq-a-f04-west-r01,24.81,47.7,869.9
src-iaq-0043-015,2026-01-15T08:43:00Z,iaq-a-f04-west-r02,24.76,47.7,839.7
src-iaq-0043-016,2026-01-15T08:43:00Z,iaq-b-f01-east-r01,23.96,48.1,797.4
src-iaq-0043-017,2026-01-15T08:43:00Z,iaq-b-f01-east-r02,23.99,48.4,803.2
src-iaq-0043-018,2026-01-15T08:43:00Z,iaq-b-f01-west-r01,23.77,47.7,747.1
src-iaq-0043-019,2026-01-15T08:43:00Z,iaq-b-f01-west-r02,23.82,47.6,741.6
src-iaq-0043-020,2026-01-15T08:43:00Z,iaq-b-f02-east-r01,23.88,48.3,698.8
src-iaq-0043-021,2026-01-15T08:43:00Z,iaq-b-f02-east-r02,23.79,48.5,711.6
src-iaq-0043-022,2026-01-15T08:43:00Z,iaq-b-f02-west-r01,23.84,48.9,673.7
src-iaq-0043-023,2026-01-15T08:43:00Z,iaq-b-f02-west-r02,23.67,48.7,706.1
src-iaq-0043-024,2026-01-15T08:43:00Z,iaq-b-f03-east-r01,23.83,48.7,670.1
src-iaq-0043-025,2026-01-15T08:43:00Z,iaq-b-f03-east-r02,23.73,49.2,707.5
src-iaq-0043-026,2026-01-15T08:43:00Z,iaq-b-f03-west-r01,23.77,49.6,661.6
src-iaq-0043-027,2026-01-15T08:43:00Z,iaq-b-f03-west-r02,23.77,50.6,672.4
src-iaq-0043-028,2026-01-15T08:43:00Z,iaq-b-f04-east-r01,23.84,50.5,668.8
src-iaq-0043-029,2026-01-15T08:43:00Z,iaq-b-f04-east-r02,23.73,50.5,710.1
src-iaq-0043-030,2026-01-15T08:43:00Z,iaq-b-f04-west-r01,23.85,50.9,655.3
src-iaq-0043-031,2026-01-15T08:43:00Z,iaq-b-f04-west-r02,23.84,52.2,684.3
src-iaq-0043-032,2026-01-15T08:43:00Z,iaq-c-f01-east-r01,23.72,52.5,672.5
src-iaq-0043-033,2026-01-15T08:43:00Z,iaq-c-f01-east-r02,23.67,52.4,689.9
src-iaq-0043-034,2026-01-15T08:43:00Z,iaq-c-f01-west-r01,23.71,52.7,685.9
src-iaq-0043-035,2026-01-15T08:43:00Z,iaq-c-f01-west-r02,23.90,53.5,687.2
src-iaq-0043-036,2026-01-15T08:43:00Z,iaq-c-f02-east-r01,24.12,54.0,688.0
src-iaq-0043-037,2026-01-15T08:43:00Z,iaq-c-f02-east-r02,24.29,54.3,679.7
src-iaq-0043-038,2026-01-15T08:43:00Z,iaq-c-f02-west-r01,24.13,54.2,657.7
src-iaq-0043-039,2026-01-15T08:43:00Z,iaq-c-f02-west-r02,24.39,55.1,708.0
src-iaq-0043-040,2026-01-15T08:43:00Z,iaq-c-f03-east-r01,24.57,55.2,682.7
src-iaq-0043-041,2026-01-15T08:43:00Z,iaq-c-f03-east-r02,24.72,55.7,705.6
src-iaq-0043-042,2026-01-15T08:43:00Z,iaq-c-f03-west-r01,24.76,55.1,664.1
src-iaq-0043-043,2026-01-15T08:43:00Z,iaq-c-f03-west-r02,24.79,56.0,693.8
src-iaq-0043-044,2026-01-15T08:43:00Z,iaq-c-f04-east-r01,25.05,56.1,687.1
src-iaq-0043-045,2026-01-15T08:43:00Z,iaq-c-f04-east-r02,25.27,56.5,683.2
src-iaq-0043-046,2026-01-15T08:43:00Z,iaq-c-f04-west-r01,25.41,56.0,672.9
src-iaq-0043-047,2026-01-15T08:43:00Z,iaq-c-f04-west-r02,25.50,55.9,689.7
src-iaq-0044-000,2026-01-15T08:44:00Z,iaq-a-f01-east-r01,24.98,53.4,873.5
src-iaq-0044-001,2026-01-15T08:44:00Z,iaq-a-f01-east-r02,25.12,53.3,898.7
src-iaq-0044-002,2026-01-15T08:44:00Z,iaq-a-f01-west-r01,25.10,52.1,894.2
src-iaq-0044-003,2026-01-15T08:44:00Z,iaq-a-f01-west-r02,24.93,51.5,949.8
src-iaq-0044-004,2026-01-15T08:44:00Z,iaq-a-f02-east-r01,25.28,52.0,916.2
src-iaq-0044-005,2026-01-15T08:44:00Z,iaq-a-f02-east-r02,25.10,51.3,927.0
src-iaq-0044-006,2026-01-15T08:44:00Z,iaq-a-f02-west-r01,25.01,50.2,920.1
src-iaq-0044-007,2026-01-15T08:44:00Z,iaq-a-f02-west-r02,24.91,50.1,960.2
src-iaq-0044-008,2026-01-15T08:44:00Z,iaq-a-f03-east-r01,25.26,50.2,944.4
src-iaq-0044-009,2026-01-15T08:44:00Z,iaq-a-f03-east-r02,25.16,49.1,962.3
src-iaq-0044-010,2026-01-15T08:44:00Z,iaq-a-f03-west-r01,24.94,48.8,921.0
src-iaq-0044-011,2026-01-15T08:44:00Z,iaq-a-f03-west-r02,24.84,49.0,905.2
src-iaq-0044-012,2026-01-15T08:44:00Z,iaq-a-f04-east-r01,24.96,48.3,887.5
src-iaq-0044-013,2026-01-15T08:44:00Z,iaq-a-f04-east-r02,24.89,48.4,869.6
src-iaq-0044-014,2026-01-15T08:44:00Z,iaq-a-f04-west-r01,24.73,47.8,863.3
src-iaq-0044-015,2026-01-15T08:44:00Z,iaq-a-f04-west-r02,24.72,48.6,829.4
src-iaq-0044-016,2026-01-15T08:44:00Z,iaq-b-f01-east-r01,24.12,48.4,807.6
src-iaq-0044-017,2026-01-15T08:44:00Z,iaq-b-f01-east-r02,24.03,47.9,808.0
src-iaq-0044-018,2026-01-15T08:44:00Z,iaq-b-f01-west-r01,23.76,47.5,738.4
src-iaq-0044-019,2026-01-15T08:44:00Z,iaq-b-f01-west-r02,23.74,48.6,761.0
src-iaq-0044-020,2026-01-15T08:44:00Z,iaq-b-f02-east-r01,23.92,48.2,711.8
src-iaq-0044-021,2026-01-15T08:44:00Z,iaq-b-f02-east-r02,23.68,48.5,692.9
src-iaq-0044-022,2026-01-15T08:44:00Z,iaq-b-f02-west-r01,23.74,48.0,657.1
src-iaq-0044-023,2026-01-15T08:44:00Z,iaq-b-f02-west-r02,23.66,49.1,705.5
src-iaq-0044-024,2026-01-15T08:44:00Z,iaq-b-f03-east-r01,23.84,48.9,655.0
src-iaq-0044-025,2026-01-15T08:44:00Z,iaq-b-f03-east-r02,23.69,49.7,697.9
src-iaq-0044-026,2026-01-15T08:44:00Z,iaq-b-f03-west-r01,23.71,50.0,650.5
src-iaq-0044-027,2026-01-15T08:44:00Z,iaq-b-f03-west-r02,23.70,50.4,670.8
src-iaq-0044-028,2026-01-15T08:44:00Z,iaq-b-f04-east-r01,23.71,50.6,691.7
src-iaq-0044-029,2026-01-15T08:44:00Z,iaq-b-f04-east-r02,23.87,50.7,697.0
src-iaq-0044-030,2026-01-15T08:44:00Z,iaq-b-f04-west-r01,23.73,51.7,682.2
src-iaq-0044-031,2026-01-15T08:44:00Z,iaq-b-f04-west-r02,23.93,51.3,680.9
src-iaq-0044-032,2026-01-15T08:44:00Z,iaq-c-f01-east-r01,23.64,52.2,689.9
src-iaq-0044-033,2026-01-15T08:44:00Z,iaq-c-f01-east-r02,23.79,52.5,693.4
src-iaq-0044-034,2026-01-15T08:44:00Z,iaq-c-f01-west-r01,23.83,53.6,674.3
src-iaq-0044-035,2026-01-15T08:44:00Z,iaq-c-f01-west-r02,23.76,54.0,689.0
src-iaq-0044-036,2026-01-15T08:44:00Z,iaq-c-f02-east-r01,24.23,54.1,656.9
src-iaq-0044-037,2026-01-15T08:44:00Z,iaq-c-f02-east-r02,24.21,54.5,690.4
src-iaq-0044-038,2026-01-15T08:44:00Z,iaq-c-f02-west-r01,24.31,54.2,659.7
src-iaq-0044-039,2026-01-15T08:44:00Z,iaq-c-f02-west-r02,24.43,54.6,679.8
src-iaq-0044-040,2026-01-15T08:44:00Z,iaq-c-f03-east-r01,24.75,54.8,661.9
src-iaq-0044-041,2026-01-15T08:44:00Z,iaq-c-f03-east-r02,24.84,55.4,687.6
src-iaq-0044-042,2026-01-15T08:44:00Z,iaq-c-f03-west-r01,24.83,55.2,660.1
src-iaq-0044-043,2026-01-15T08:44:00Z,iaq-c-f03-west-r02,24.98,55.7,695.4
src-iaq-0044-044,2026-01-15T08:44:00Z,iaq-c-f04-east-r01,25.31,55.7,671.0
src-iaq-0044-045,2026-01-15T08:44:00Z,iaq-c-f04-east-r02,25.30,56.5,692.8
src-iaq-0044-046,2026-01-15T08:44:00Z,iaq-c-f04-west-r01,25.45,56.1,683.8
src-iaq-0044-047,2026-01-15T08:44:00Z,iaq-c-f04-west-r02,25.53,55.4,677.4
src-iaq-0045-000,2026-01-15T08:45:00Z,iaq-a-f01-east-r01,25.13,53.0,878.5
src-iaq-0045-001,2026-01-15T08:45:00Z,iaq-a-f01-east-r02,25.10,52.4,896.7
src-iaq-0045-002,2026-01-15T08:45:00Z,iaq-a-f01-west-r01,25.01,52.6,894.1
src-iaq-0045-003,2026-01-15T08:45:00Z,iaq-a-f01-west-r02,25.07,51.7,916.7
src-iaq-0045-004,2026-01-15T08:45:00Z,iaq-a-f02-east-r01,25.11,51.3,924.4
src-iaq-0045-005,2026-01-15T08:45:00Z,iaq-a-f02-east-r02,25.02,51.3,958.2
src-iaq-0045-006,2026-01-15T08:45:00Z,iaq-a-f02-west-r01,25.15,50.1,927.1
src-iaq-0045-007,2026-01-15T08:45:00Z,iaq-a-f02-west-r02,24.89,50.5,932.1
src-iaq-0045-008,2026-01-15T08:45:00Z,iaq-a-f03-east-r01,25.01,49.4,929.4
src-iaq-0045-009,2026-01-15T08:45:00Z,iaq-a-f03-east-r02,25.07,49.5,953.8
src-iaq-0045-010,2026-01-15T08:45:00Z,iaq-a-f03-west-r01,24.83,48.7,906.8
src-iaq-0045-011,2026-01-15T08:45:00Z,iaq-a-f03-west-r02,24.74,48.7,899.8
src-iaq-0045-012,2026-01-15T08:45:00Z,iaq-a-f04-east-r01,25.01,48.9,897.8
src-iaq-0045-013,2026-01-15T08:45:00Z,iaq-a-f04-east-r02,24.83,48.9,904.3
src-iaq-0045-014,2026-01-15T08:45:00Z,iaq-a-f04-west-r01,24.81,48.6,851.3
src-iaq-0045-015,2026-01-15T08:45:00Z,iaq-a-f04-west-r02,24.75,47.8,833.7
src-iaq-0045-016,2026-01-15T08:45:00Z,iaq-b-f01-east-r01,23.93,48.1,812.3
src-iaq-0045-017,2026-01-15T08:45:00Z,iaq-b-f01-east-r02,24.02,48.2,793.1
src-iaq-0045-018,2026-01-15T08:45:00Z,iaq-b-f01-west-r01,23.90,48.1,748.5
src-iaq-0045-019,2026-01-15T08:45:00Z,iaq-b-f01-west-r02,23.73,48.5,724.5
src-iaq-0045-020,2026-01-15T08:45:00Z,iaq-b-f02-east-r01,23.89,48.1,694.7
src-iaq-0045-021,2026-01-15T08:45:00Z,iaq-b-f02-east-r02,23.74,48.1,691.0
src-iaq-0045-022,2026-01-15T08:45:00Z,iaq-b-f02-west-r01,23.59,48.9,678.2
src-iaq-0045-023,2026-01-15T08:45:00Z,iaq-b-f02-west-r02,23.51,49.1,673.1
src-iaq-0045-024,2026-01-15T08:45:00Z,iaq-b-f03-east-r01,23.86,49.3,672.3
src-iaq-0045-025,2026-01-15T08:45:00Z,iaq-b-f03-east-r02,23.74,49.8,685.1
src-iaq-0045-026,2026-01-15T08:45:00Z,iaq-b-f03-west-r01,23.79,49.7,680.4
src-iaq-0045-027,2026-01-15T08:45:00Z,iaq-b-f03-west-r02,23.76,50.7,697.1
src-iaq-0045-028,2026-01-15T08:45:00Z,iaq-b-f04-east-r01,23.82,51.2,674.0
src-iaq-0045-029,2026-01-15T08:45:00Z,iaq-b-f04-east-r02,23.79,51.1,680.3
src-iaq-0045-030,2026-01-15T08:45:00Z,iaq-b-f04-west-r01,23.76,51.1,690.7
src-iaq-0045-031,2026-01-15T08:45:00Z,iaq-b-f04-west-r02,23.75,52.3,710.3
src-iaq-0045-032,2026-01-15T08:45:00Z,iaq-c-f01-east-r01,23.70,53.0,662.7
src-iaq-0045-033,2026-01-15T08:45:00Z,iaq-c-f01-east-r02,23.78,52.3,689.5
src-iaq-0045-034,2026-01-15T08:45:00Z,iaq-c-f01-west-r01,23.79,53.6,665.6
src-iaq-0045-035,2026-01-15T08:45:00Z,iaq-c-f01-west-r02,23.80,54.1,704.2
src-iaq-0045-036,2026-01-15T08:45:00Z,iaq-c-f02-east-r01,24.20,54.0,685.3
src-iaq-0045-037,2026-01-15T08:45:00Z,iaq-c-f02-east-r02,24.33,54.7,704.9
src-iaq-0045-038,2026-01-15T08:45:00Z,iaq-c-f02-west-r01,24.36,55.3,676.8
src-iaq-0045-039,2026-01-15T08:45:00Z,iaq-c-f02-west-r02,24.33,54.7,701.9
src-iaq-0045-040,2026-01-15T08:45:00Z,iaq-c-f03-east-r01,24.56,54.9,673.6
src-iaq-0045-041,2026-01-15T08:45:00Z,iaq-c-f03-east-r02,24.66,55.7,703.1
src-iaq-0045-042,2026-01-15T08:45:00Z,iaq-c-f03-west-r01,24.95,55.4,666.7
src-iaq-0045-043,2026-01-15T08:45:00Z,iaq-c-f03-west-r02,24.90,55.8,695.3
src-iaq-0045-044,2026-01-15T08:45:00Z,iaq-c-f04-east-r01,25.29,56.4,685.3
src-iaq-0045-045,2026-01-15T08:45:00Z,iaq-c-f04-east-r02,25.22,55.5,711.1
src-iaq-0045-046,2026-01-15T08:45:00Z,iaq-c-f04-west-r01,25.33,55.5,690.0
src-iaq-0045-047,2026-01-15T08:45:00Z,iaq-c-f04-west-r02,25.46,56.4,702.7
src-iaq-0046-000,2026-01-15T08:46:00Z,iaq-a-f01-east-r01,25.09,53.1,883.1
src-iaq-0046-001,2026-01-15T08:46:00Z,iaq-a-f01-east-r02,25.16,52.6,909.9
src-iaq-0046-002,2026-01-15T08:46:00Z,iaq-a-f01-west-r01,24.97,52.6,906.3
src-iaq-0046-003,2026-01-15T08:46:00Z,iaq-a-f01-west-r02,25.04,51.5,954.9
src-iaq-0046-004,2026-01-15T08:46:00Z,iaq-a-f02-east-r01,25.20,51.2,905.7
src-iaq-0046-005,2026-01-15T08:46:00Z,iaq-a-f02-east-r02,25.06,50.7,938.2
src-iaq-0046-006,2026-01-15T08:46:00Z,iaq-a-f02-west-r01,24.97,50.7,946.5
src-iaq-0046-007,2026-01-15T08:46:00Z,iaq-a-f02-west-r02,25.04,49.8,968.3
src-iaq-0046-008,2026-01-15T08:46:00Z,iaq-a-f03-east-r01,25.04,50.0,906.4
src-iaq-0046-009,2026-01-15T08:46:00Z,iaq-a-f03-east-r02,25.09,49.9,943.4
src-iaq-0046-010,2026-01-15T08:46:00Z,iaq-a-f03-west-r01,24.97,48.8,913.3
src-iaq-0046-011,2026-01-15T08:46:00Z,iaq-a-f03-west-r02,24.74,48.5,922.1
src-iaq-0046-012,2026-01-15T08:46:00Z,iaq-a-f04-east-r01,24.96,48.8,875.6
src-iaq-0046-013,2026-01-15T08:46:00Z,iaq-a-f04-east-r02,24.83,48.4,861.8
src-iaq-0046-014,2026-01-15T08:46:00Z,iaq-a-f04-west-r01,24.66,48.5,841.8
src-iaq-0046-015,2026-01-15T08:46:00Z,iaq-a-f04-west-r02,24.62,47.7,839.1
src-iaq-0046-016,2026-01-15T08:46:00Z,iaq-b-f01-east-r01,23.92,47.9,787.1
src-iaq-0046-017,2026-01-15T08:46:00Z,iaq-b-f01-east-r02,23.89,47.5,801.6
